pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2018-04-08,92.4,-2.21,6.17,"Ohtani, Shohei",518960,660271,,ball,,,,,11,Jonathan Lucroy flies out to right fielder Kole Calhoun.,R,R,R,LAA,OAK,B,,,0,0,2018,-0.34,1.33,-0.15,3.73,,,,0,6,Top,,,,,455117,,,5.95154969221877,-134.438606668839,-3.30447087751349,-5.31573532535543,28.2544476075068,-15.5495969450438,3.38,1.4,,,,92.4,1998.0,6.2,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.25,,,,,,,,42,1,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,194.0,0.0,0.036,,
FS,2018-04-08,87.6,-2.27,6.11,"Ohtani, Shohei",656305,660271,strikeout,swinging_strike,,,,,13,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,S,2.0,,2,2,2018,-0.26,0.02,-0.22,1.03,,,,2,5,Top,,,,,455117,,,5.47809956937784,-127.451953473489,-6.24426085959907,-3.79683372616823,22.5118941180064,-31.0107550171526,3.55,1.33,,,,87.9,963.0,6.2,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.32,,0.0,0.0,1.0,0.0,0.0,,37,5,Split-Finger,5,0,0,5,0,5,0,5,Standard,Standard,264.0,0.004,-0.085,,
FS,2018-04-08,88.1,-2.19,6.15,"Ohtani, Shohei",656305,660271,,ball,,,,,11,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,B,,,1,2,2018,-0.45,0.49,-1.04,3.64,,,,2,5,Top,,,,,455117,,,3.70581240059079,-128.319811129174,-1.06474834403709,-5.63202154102075,24.5366643313885,-26.7930015550055,3.36,1.52,,,,88.0,1193.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.51,,,,,,,,37,4,Split-Finger,5,0,0,5,0,5,0,5,Standard,Standard,222.0,0.0,0.018,,
FF,2018-04-08,99.0,-2.28,6.04,"Ohtani, Shohei",656305,660271,,ball,,,,,12,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,B,,,0,2,2018,-0.4,1.42,0.16,3.97,,,,2,5,Top,,,,,455117,,,7.65972539555139,-144.023418934348,-3.60092933925611,-7.3501658953481,32.1913601605374,-11.6049693575416,3.55,1.57,,,,99.6,2337.0,6.5,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.95,,,,,,,,37,3,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,196.0,0.0,0.008,,
FF,2018-04-08,99.1,-2.34,5.97,"Ohtani, Shohei",656305,660271,,foul,,,,,1,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,S,,,0,1,2018,-0.47,1.33,-0.41,2.89,,,,2,5,Top,,,,,455117,,,6.42850093015011,-144.168843217084,-6.14209968438171,-8.12213648214216,33.4726616428756,-12.2979532675086,3.55,1.33,245.0,82.1,49.0,99.6,2310.0,6.6,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.91,,,,,,,,37,2,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,200.0,0.0,-0.025,,
FS,2018-04-08,86.1,-2.19,6.15,"Ohtani, Shohei",656305,660271,,swinging_strike,,,,,7,Matt Chapman strikes out swinging.,R,R,R,LAA,OAK,S,,,0,0,2018,-0.31,0.11,-0.5,1.54,,,,2,5,Top,,,,,455117,,,4.60373529817628,-125.196603550996,-4.89597079272407,-4.13110967451277,24.8178269908194,-30.2995543653286,3.55,1.33,,,,85.8,1137.0,6.1,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.43,,,,,,,,37,1,Split-Finger,5,0,0,5,0,5,0,5,Standard,Standard,250.0,0.0,-0.016,,
FF,2018-04-08,99.4,-2.42,5.95,"Ohtani, Shohei",621566,660271,strikeout,swinging_strike,,,,,2,Matt Olson strikes out swinging.,R,L,R,LAA,OAK,S,2.0,,0,2,2018,-0.38,1.31,0.0,2.89,,,,1,5,Top,,,,,455117,,,7.57830507487114,-144.548522915503,-6.12478020107017,-7.14962298612719,32.8902540829251,-12.4505457390797,3.43,1.48,,,,99.9,2329.0,6.6,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.93,,0.0,0.0,1.0,0.0,0.0,,36,3,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,196.0,0.007,-0.103,,
FS,2018-04-08,88.6,-2.17,6.15,"Ohtani, Shohei",621566,660271,,swinging_strike,,,,,14,Matt Olson strikes out swinging.,R,L,R,LAA,OAK,S,,,0,1,2018,-0.49,0.0,0.54,0.68,,,,1,5,Top,,,,,455117,,,7.58581841295309,-128.684876366271,-7.25613993522358,-6.92155940418315,25.581323054091,-30.9458568304258,3.43,1.48,,,,88.3,1000.0,6.1,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.37,,,,,,,,36,2,Split-Finger,5,0,0,5,0,5,0,5,Infield shade,Standard,270.0,0.0,-0.037,,
FF,2018-04-08,97.5,-2.32,6.02,"Ohtani, Shohei",621566,660271,,swinging_strike,,,,,1,Matt Olson strikes out swinging.,R,L,R,LAA,OAK,S,,,0,0,2018,-0.57,1.21,-0.47,2.95,,,,1,5,Top,,,,,455117,,,6.33499523208792,-141.790788697458,-5.54292871671572,-9.30000550657652,33.474998092461,-14.5950303935601,3.43,1.48,,,,97.9,2034.0,6.6,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.87,,,,,,,,36,1,4-Seam Fastball,5,0,0,5,0,5,0,5,Infield shade,Standard,205.0,0.0,-0.026,,
FF,2018-04-08,98.8,-2.35,5.99,"Ohtani, Shohei",501981,660271,strikeout,swinging_strike,,,,,6,Khris Davis strikes out swinging.,R,R,R,LAA,OAK,S,2.0,,2,2,2018,-0.3,1.39,0.58,2.17,,,,0,5,Top,,,,,455117,,,8.66928646244936,-143.342342562674,-8.11242507847075,-6.24248129159688,35.1855447413787,-11.2956498295154,3.33,1.4,,,,98.4,2086.0,6.4,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.14,,0.0,0.0,1.0,0.0,0.0,,35,5,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,192.0,0.011,-0.21,,
FF,2018-04-08,97.8,-2.27,6.04,"Ohtani, Shohei",501981,660271,,ball,,,,,11,Khris Davis strikes out swinging.,R,R,R,LAA,OAK,B,,,1,2,2018,-0.68,1.16,-0.43,3.79,,,,0,5,Top,,,,,455117,,,6.60598527294952,-142.429659200432,-3.30399411260654,-10.8638533144188,33.4519342224632,-15.6378461718365,3.36,1.4,,,,98.6,2035.0,6.8,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.74,,,,,,,,35,4,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,210.0,0.0,0.043,,
FS,2018-04-08,89.3,-2.09,6.17,"Ohtani, Shohei",501981,660271,,ball,,,,,14,Khris Davis strikes out swinging.,R,R,R,LAA,OAK,B,,,0,2,2018,-0.24,0.29,1.12,0.71,,,,0,5,Top,,,,,455117,,,8.38230584244304,-129.52973503226,-7.95370172075503,-4.48082414516289,27.0869454182866,-27.5000067304083,3.36,1.54,,,,88.8,1233.0,6.2,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.33,,,,,,,,35,3,Split-Finger,5,0,0,5,0,5,0,5,Standard,Standard,220.0,0.0,0.023,,
FS,2018-04-08,87.3,-2.23,6.23,"Ohtani, Shohei",501981,660271,,swinging_strike,,,,,14,Khris Davis strikes out swinging.,R,R,R,LAA,OAK,S,,,0,1,2018,-0.46,0.1,0.6,1.19,,,,0,5,Top,,,,,455117,,,7.6627512529731,-126.899836389433,-6.20611678579607,-6.248152922932,22.4605320582069,-30.1561761056229,3.33,1.4,,,,87.0,1204.0,5.9,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.62,,,,,,,,35,2,Split-Finger,5,0,0,5,0,5,0,5,Standard,Standard,257.0,0.0,-0.051,,
FS,2018-04-08,82.9,-2.06,6.35,"Ohtani, Shohei",501981,660271,,swinging_strike,,,,,14,Khris Davis strikes out swinging.,R,R,R,LAA,OAK,S,,,0,0,2018,-0.39,0.42,0.19,0.72,,,,0,5,Top,,,,,455117,,,5.85821658858475,-120.461496076305,-7.14787784744317,-4.85260777502563,22.1508567652039,-26.99492576786,3.33,1.4,,,,82.5,1085.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.54,,,,,,,,35,1,Split-Finger,5,0,0,5,0,5,0,5,Standard,Standard,223.0,0.0,-0.036,,
FS,2018-04-08,89.2,-2.21,6.14,"Ohtani, Shohei",476704,660271,field_out,hit_into_play,,,,,7,"Jed Lowrie grounds out, second baseman Zack Cozart to first baseman Luis Valbuena.",R,L,R,LAA,OAK,X,4.0,ground_ball,0,2,2018,-0.6,0.08,-0.44,1.45,,,,2,4,Top,158.69,136.98,,,455117,,,5.5535956891954,-129.749551375381,-5.65254882452907,-7.82151317974035,26.2932380076996,-30.3259849339798,3.16,1.35,170.0,83.6,12.0,88.7,1117.0,5.9,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.57,0.667,0.6,0.0,1.0,0.0,0.0,4.0,28,3,Split-Finger,3,0,0,3,0,3,0,3,Infield shade,Standard,262.0,0.008,-0.059,,
FF,2018-04-08,98.9,-2.29,6.06,"Ohtani, Shohei",476704,660271,,swinging_strike,,,,,1,"Jed Lowrie grounds out, second baseman Zack Cozart to first baseman Luis Valbuena.",R,L,R,LAA,OAK,S,,,0,1,2018,-0.75,1.41,-0.61,2.71,,,,2,4,Top,,,,,455117,,,6.37352669557418,-143.895490497695,-7.0660014489412,-11.9372805653831,32.1457362038558,-11.0034539379101,3.16,1.35,,,,99.6,2188.0,6.6,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.88,,,,,,,,28,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Infield shade,Standard,208.0,0.0,-0.025,,
,2018-04-08,87.8,-2.25,6.08,"Ohtani, Shohei",476704,660271,,foul,,,,,7,"Jed Lowrie grounds out, second baseman Zack Cozart to first baseman Luis Valbuena.",R,L,R,LAA,OAK,S,,,0,0,2018,-0.58,0.5,-0.56,1.95,,,,2,4,Top,,,,,455117,,,5.25195054686059,-127.739605902505,-4.90679392408929,-7.30791980737922,24.3086590030948,-25.9814454751806,3.34,1.64,,,,87.5,994.0,5.9,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.57,,,,,,,,28,1,,3,0,0,3,0,3,0,3,Infield shade,Standard,229.0,0.0,-0.016,,
FF,2018-04-08,99.6,-2.32,6.03,"Ohtani, Shohei",543760,660271,strikeout,swinging_strike,,,,,9,Marcus Semien strikes out swinging.,R,R,R,LAA,OAK,S,2.0,,1,2,2018,-0.3,1.58,0.6,1.94,,,,1,4,Top,,,,,455117,,,8.70730089691652,-144.609650486175,-9.51727898679253,-6.22974037728917,34.0719942305673,-7.97564299106407,3.27,1.41,,,,99.6,2173.0,6.4,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.06,,0.0,0.0,1.0,0.0,0.0,,27,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,191.0,0.015,-0.117,,
FF,2018-04-08,97.0,-2.27,6.02,"Ohtani, Shohei",543760,660271,,swinging_strike,,,,,9,Marcus Semien strikes out swinging.,R,R,R,LAA,OAK,S,,,1,1,2018,-0.03,1.58,0.55,1.7,,,,1,4,Top,,,,,455117,,,7.64371483803216,-140.83058450469,-9.60176436040362,-2.24282062597722,32.8223361918172,-9.10166960572845,3.27,1.41,,,,97.0,2239.0,6.5,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.03,,,,,,,,27,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,181.0,0.0,-0.043,,
FS,2018-04-08,84.3,-2.19,6.2,"Ohtani, Shohei",543760,660271,,ball,,,,,7,Marcus Semien strikes out swinging.,R,R,R,LAA,OAK,B,,,0,1,2018,-0.59,0.59,-0.61,1.78,,,,1,4,Top,,,,,455117,,,4.77235914819991,-122.45985202018,-4.96734881999165,-6.82102732387173,25.786344900251,-25.5639621396591,3.5,1.81,,,,83.5,1001.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.5,,,,,,,,27,2,Split-Finger,3,0,0,3,0,3,0,3,Standard,Standard,225.0,0.0,0.02,,
ST,2018-04-08,82.5,-2.35,6.06,"Ohtani, Shohei",543760,660271,,called_strike,,,,,9,Marcus Semien strikes out swinging.,R,R,R,LAA,OAK,S,,,0,0,2018,1.39,0.12,0.82,1.96,,,,1,4,Top,,,,,455117,,,4.5140642436337,-119.958109420868,-2.97739324410198,12.2469281294217,24.5629887495857,-30.6788774457239,3.31,1.56,,,,81.7,2219.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.55,,,,,,,,27,1,Sweeper,3,0,0,3,0,3,0,3,Standard,Standard,95.0,0.0,-0.026,,
FS,2018-04-08,86.8,-2.01,6.24,"Ohtani, Shohei",459964,660271,field_out,hit_into_play,,,,,8,Matt Joyce grounds out to first baseman Luis Valbuena.,R,L,R,LAA,OAK,X,3.0,ground_ball,0,2,2018,-0.53,0.42,-0.26,1.79,,,,0,4,Top,158.62,168.26,,,455117,,,5.22594965019431,-126.257164488473,-5.28602778505366,-6.61930028766126,23.7735949983417,-26.9533036716844,3.22,1.41,9.0,88.2,-11.0,86.3,963.0,5.8,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.67,0.16,0.132,0.0,1.0,0.0,0.0,2.0,26,3,Split-Finger,3,0,0,3,0,3,0,3,Infield shade,Standard,232.0,0.021,-0.145,,
FS,2018-04-08,84.0,-2.02,6.36,"Ohtani, Shohei",459964,660271,,foul,,,,,5,Matt Joyce grounds out to first baseman Luis Valbuena.,R,L,R,LAA,OAK,S,,,0,1,2018,-0.36,0.18,-0.04,2.1,,,,0,4,Top,,,,,455117,,,5.25236658766611,-122.260830345022,-3.82647799424362,-4.54608986156033,22.9612968376505,-29.9165831390679,3.22,1.41,2.0,67.5,-48.0,83.6,1160.0,5.9,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.57,,,,,,,,26,2,Split-Finger,3,0,0,3,0,3,0,3,Infield shade,Standard,243.0,0.0,-0.051,,
CU,2018-04-08,68.5,-1.93,6.45,"Ohtani, Shohei",459964,660271,,called_strike,,,,,11,Matt Joyce grounds out to first baseman Luis Valbuena.,R,L,R,LAA,OAK,S,,,0,0,2018,0.91,-1.28,-1.04,2.59,,,,0,4,Top,,,,,455117,,,0.223247452211824,-99.4702899100941,2.76149869988226,5.84931146641256,18.6432162615806,-41.2753199605699,3.15,1.52,,,,67.7,2126.0,6.1,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.39,,,,,,,,26,1,Curveball,3,0,0,3,0,3,0,3,Infield shade,Standard,35.0,0.0,-0.036,,
FS,2018-04-08,87.4,-2.08,6.19,"Ohtani, Shohei",519295,660271,strikeout,swinging_strike,,,,,9,Jake Smolinski strikes out swinging.,R,R,R,LAA,OAK,S,2.0,,2,2,2018,-0.56,-0.02,0.58,1.38,,,,2,3,Top,,,,,455117,,,7.49883661588324,-127.00290719216,-5.33706468324126,-7.56286398524081,27.2405438020067,-31.5240450803989,3.1,1.26,,,,86.8,1233.0,6.1,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.38,,0.0,0.0,1.0,0.0,0.0,,19,5,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,272.0,0.01,-0.085,,
FF,2018-04-08,96.7,-2.25,5.99,"Ohtani, Shohei",519295,660271,,called_strike,,,,,8,Jake Smolinski strikes out swinging.,R,R,R,LAA,OAK,S,,,2,1,2018,-0.73,1.31,0.0,1.5,,,,2,3,Top,,,,,455117,,,7.75855488827438,-140.36510935424,-9.38615751438946,-11.7200025418408,36.0553689146538,-12.6780529561852,3.42,1.5,,,,96.6,2166.0,6.7,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.8,,,,,,,,19,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,209.0,0.0,-0.029,,
FS,2018-04-08,85.1,-2.06,6.19,"Ohtani, Shohei",519295,660271,,ball,,,,,11,Jake Smolinski strikes out swinging.,R,R,R,LAA,OAK,B,,,1,1,2018,-0.47,0.22,-0.59,4.11,,,,2,3,Top,,,,,455117,,,4.34847133125109,-123.691159089289,1.03622388252931,-5.71724017432718,26.8620504044112,-30.3891931773282,3.29,1.41,,,,84.3,1161.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.45,,,,,,,,19,3,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,244.0,0.0,0.019,,
FF,2018-04-08,96.1,-2.31,6.01,"Ohtani, Shohei",519295,660271,,foul,,,,,9,Jake Smolinski strikes out swinging.,R,R,R,LAA,OAK,S,,,1,0,2018,-0.18,1.45,0.7,1.77,,,,2,3,Top,,,,,455117,,,8.37364209096881,-139.393935507667,-8.83867993894247,-4.36684137120885,34.3588420766251,-11.3734252491421,3.32,1.51,5.0,59.1,-22.0,95.7,2207.0,6.4,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.06,,,,,,,,19,2,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,187.0,0.0,-0.019,,
FF,2018-04-08,97.7,-2.27,5.97,"Ohtani, Shohei",519295,660271,,ball,,,,,14,Jake Smolinski strikes out swinging.,R,R,R,LAA,OAK,B,,,0,0,2018,-1.26,1.35,0.29,-0.57,,,,2,3,Top,,,,,455117,,,9.84026003531008,-141.110043307384,-15.0963245393032,-19.319140978298,35.5960148591128,-10.6009950593526,3.34,1.4,,,,97.1,2247.0,6.6,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.88,,,,,,,,19,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,223.0,0.0,0.014,,
FS,2018-04-08,88.4,-2.02,6.22,"Ohtani, Shohei",572039,660271,strikeout,swinging_strike,,,,,8,Stephen Piscotty strikes out swinging.,R,R,R,LAA,OAK,S,2.0,,0,2,2018,0.03,0.15,0.13,1.45,,,,1,3,Top,,,,,455117,,,5.14773534369844,-128.460942418024,-5.76977946188778,-0.821408631670555,27.6622329172617,-29.5552492998436,3.4,1.47,,,,87.6,1127.0,5.9,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.55,,0.0,0.0,1.0,0.0,0.0,,18,3,Split-Finger,2,0,0,2,0,2,0,2,Standard,Strategic,170.0,0.017,-0.103,,
FS,2018-04-08,85.6,-2.04,6.26,"Ohtani, Shohei",572039,660271,,called_strike,,,,,1,Stephen Piscotty strikes out swinging.,R,R,R,LAA,OAK,S,,,0,1,2018,-0.35,0.03,-0.57,3.1,,,,1,3,Top,,,,,455117,,,4.15604483596598,-124.570266323995,-1.20491703018583,-4.48398662070545,26.1280545581736,-31.8620235538538,3.41,1.49,,,,84.9,1288.0,5.9,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.6,,,,,,,,18,2,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,265.0,0.0,-0.037,,
ST,2018-04-08,80.5,-2.29,6.02,"Ohtani, Shohei",572039,660271,,called_strike,,,,,4,Stephen Piscotty strikes out swinging.,R,R,R,LAA,OAK,S,,,0,0,2018,1.26,0.22,-0.28,2.38,,,,1,3,Top,,,,,455117,,,2.06444225537376,-117.034223417633,-1.73435183703909,10.9274373195583,24.6887492326733,-30.0519298843873,3.41,1.48,,,,79.6,2316.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.54,,,,,,,,18,1,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,100.0,0.0,-0.026,,
FF,2018-04-08,97.5,-2.4,6.0,"Ohtani, Shohei",518960,660271,field_out,hit_into_play,,,,,13,Jonathan Lucroy pops out to first baseman Luis Valbuena in foul territory.,R,R,R,LAA,OAK,X,3.0,popup,2,2,2018,-0.58,1.44,-0.91,2.03,,,,0,3,Top,172.54,164.19,,,455117,,,5.35412339734965,-141.624141815699,-8.37781677921265,-9.15478192696038,36.9837389060371,-11.1166497526769,3.37,1.53,141.0,64.8,58.0,96.8,2140.0,6.3,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.16,0.007,0.006,0.0,1.0,0.0,0.0,3.0,17,5,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Strategic,202.0,0.024,-0.21,,
FF,2018-04-08,94.1,-2.19,6.05,"Ohtani, Shohei",518960,660271,,foul,,,,,5,Jonathan Lucroy pops out to first baseman Luis Valbuena in foul territory.,R,R,R,LAA,OAK,S,,,2,1,2018,-0.44,1.43,-0.1,2.24,,,,0,3,Top,,,,,455117,,,6.5023068714265,-136.939510172489,-7.49635190959763,-7.11009764943668,30.1188684248754,-12.3377175969996,3.41,1.41,,,,95.2,2150.0,6.9,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.56,,,,,,,,17,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,197.0,0.0,-0.064,,
ST,2018-04-08,80.3,-2.26,6.12,"Ohtani, Shohei",518960,660271,,ball,,,,,14,Jonathan Lucroy pops out to first baseman Luis Valbuena in foul territory.,R,R,R,LAA,OAK,B,,,1,1,2018,1.07,0.24,0.92,0.52,,,,0,3,Top,,,,,455117,,,5.01916329810196,-116.875102197921,-6.20911687245385,8.98483242396863,19.666303666374,-29.1483982402263,3.38,1.4,,,,80.5,2106.0,6.1,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.36,,,,,,,,17,3,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,103.0,0.0,0.051,,
ST,2018-04-08,79.9,-2.46,6.03,"Ohtani, Shohei",518960,660271,,ball,,,,,1,Jonathan Lucroy pops out to first baseman Luis Valbuena in foul territory.,R,R,R,LAA,OAK,B,,,0,1,2018,0.78,0.33,-0.64,2.69,,,,0,3,Top,,,,,455117,,,2.54043507377813,-116.385803140085,-1.28987840746341,6.62408965672411,19.9869137147647,-29.2101999773314,3.11,1.4,,,,79.9,2135.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.47,,,,,,,,17,2,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,113.0,0.0,0.028,,
FF,2018-04-08,94.6,-2.15,6.15,"Ohtani, Shohei",518960,660271,,called_strike,,,,,5,Jonathan Lucroy pops out to first baseman Luis Valbuena in foul territory.,R,R,R,LAA,OAK,S,,,0,0,2018,-0.49,1.44,-0.25,2.35,,,,0,3,Top,,,,,455117,,,6.03161154370441,-137.588825306473,-7.48927949321119,-7.43566183169309,28.0936602588367,-12.4608937447504,3.39,1.4,,,,95.0,2153.0,6.3,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.15,,,,,,,,17,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,199.0,0.0,-0.036,,
FS,2018-04-08,84.8,-2.03,6.2,"Ohtani, Shohei",656305,660271,field_out,hit_into_play,,,,,8,Matt Chapman lines out to left fielder Justin Upton.,R,R,R,LAA,OAK,X,7.0,line_drive,1,1,2018,-0.49,0.41,-0.23,2.01,,,,2,2,Top,53.91,77.46,,,455117,,,5.15221304831554,-123.369166464565,-4.32436641147599,-5.86459144783173,21.1469568095322,-27.4132883525313,3.55,1.33,333.0,89.4,25.0,84.8,1047.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.53,0.127,0.155,0.0,1.0,0.0,0.0,3.0,12,3,Split-Finger,2,0,0,2,0,2,0,2,Standard,Standard,230.0,0.009,-0.095,,
ST,2018-04-08,81.5,-2.34,5.99,"Ohtani, Shohei",656305,660271,,called_strike,,,,,4,Matt Chapman lines out to left fielder Justin Upton.,R,R,R,LAA,OAK,S,,,1,0,2018,0.58,0.31,-0.64,2.17,,,,2,2,Top,,,,,455117,,,2.71977012676978,-118.848682228043,-2.70266048279838,5.0226536533135,18.8442584901443,-29.0209242650694,3.55,1.33,,,,81.8,2212.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.51,,,,,,,,12,2,Sweeper,2,0,0,2,0,2,0,2,Standard,Standard,118.0,0.0,-0.019,,
FF,2018-04-08,96.3,-2.19,6.02,"Ohtani, Shohei",656305,660271,,ball,,,,,14,Matt Chapman lines out to left fielder Justin Upton.,R,R,R,LAA,OAK,B,,,0,0,2018,-0.28,1.37,0.71,1.3,,,,2,2,Top,,,,,455117,,,8.35451461623181,-139.88972213139,-10.1734582997549,-5.30810661526105,25.8820211834116,-12.1427187720497,3.55,1.62,,,,97.3,2223.0,6.5,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.97,,,,,,,,12,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,192.0,0.0,0.014,,
FS,2018-04-08,87.0,-2.06,6.16,"Ohtani, Shohei",621566,660271,strikeout,swinging_strike,,,,,8,Matt Olson strikes out swinging.,R,L,R,LAA,OAK,S,2.0,,2,2,2018,-0.73,0.39,-0.04,1.95,,,,1,2,Top,,,,,455117,,,6.26688907351916,-126.553802244706,-4.73755310378749,-8.91424952970009,22.9013879256492,-27.3582911532864,3.43,1.48,,,,87.0,1292.0,6.0,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.46,,0.0,0.0,1.0,0.0,0.0,,11,5,Split-Finger,2,0,0,2,0,2,0,2,Infield shade,Standard,242.0,0.016,-0.148,,
FS,2018-04-08,84.9,-2.08,6.13,"Ohtani, Shohei",621566,660271,,swinging_strike,,,,,7,Matt Olson strikes out swinging.,R,L,R,LAA,OAK,S,,,2,1,2018,-0.58,0.42,-0.7,1.38,,,,1,2,Top,,,,,455117,,,4.36802541839884,-123.605800787846,-5.6630820752568,-6.74536097230447,22.3470833681708,-27.1124459676867,3.43,1.48,,,,84.9,1248.0,6.1,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,54.44,,,,,,,,11,4,Split-Finger,2,0,0,2,0,2,0,2,Infield shade,Standard,234.0,0.0,-0.049,,
FF,2018-04-08,96.5,-2.1,6.07,"Ohtani, Shohei",621566,660271,,ball,,,,,14,Matt Olson strikes out swinging.,R,L,R,LAA,OAK,B,,,1,1,2018,-0.37,1.49,1.16,1.33,,,,1,2,Top,,,,,455117,,,9.5243528731584,-140.042915012471,-10.4847877255584,-6.87049472975775,28.8317495897069,-10.3971954277942,3.61,1.77,,,,97.0,2241.0,6.6,529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,53.95,,,,,,,,11,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,194.0,0.0,0.037,,
